# Command: cargo run --release -p slate-kv-sim --bin wa_study_paper --capacity-sweep > docs/porposal/data/wa_study_matched.csv
# Capacity-sensitivity sweep: cap_ref_segs in {16,24,35,48,64,96,128} x u_target {0.5..0.9} x s {0.0,0.6,0.9,1.2} x 4 arms x seeds {1,2,3} = 1680 rows.
# Purpose: separate the utilisation effect from the CAPACITY effect. The original harness varied both together (its cap_segs fell 63->35 as u went 0.5->0.9).
# cap_ref_segs=35 reproduces the original harness's u=0.9 operating point and is where its 1/(1-u) bound violations live.
# Columns identical to wa_study.csv. FILTER degenerate==true BEFORE USE: at cap<=24 (and cap=35 for the 2-head arms) GC starves and WA is meaningless.
# Platform: macOS 26.5.2 / arm64 / 12 cores / 24 GiB. PURE IN-PROCESS GC MODEL - no flash backend (not FileFlash, not SimFlash), not the SLATE engine.
# Model limits: no RS(12,8) parity, no commit markers, no checkpoints, no encryption. rs_parity_factor=(RS_K+RS_M)/RS_K=1.5000 from crates/slate-kv-erasure/src/lib.rs (RS_K=8, RS_M=4, RS_N=12); column wa_steady_with_rs_parity = wa_steady*1.5.
u_target,s,gc_type,seed,capacity_matched,cap_ref_segs,cap_segs,cap_records,net_records,n_keys,live_keys,realized_u,realized_u_net,wa_all,wa_steady,bound_1_over_1_minus_u,bound_ok,bound_excess_pct,bound_net,bound_net_ok,wa_steady_with_rs_parity,degenerate,victim_live_frac,gc_calls,victims,guard_hits,starves
0.70,0.0,hot_cold,2,gross,35,35,2240,2048,1568,1568,0.7000,0.7656,2.2178,2.2316,3.3333,true,-33.05,4.2667,true,3.3474,false,0.5504,1555,3457,0,0
0.70,0.0,hot_cold,3,gross,35,35,2240,2048,1568,1568,0.7000,0.7656,2.2209,2.2198,3.3333,true,-33.41,4.2667,true,3.3297,false,0.5510,1555,3462,0,0
0.70,0.0,hot_cold_net,1,net,35,36,2304,2112,1568,1568,0.6806,0.7424,2.0463,2.0524,3.1304,true,-34.44,3.8824,true,3.0787,false,0.5128,1554,3188,0,0
0.70,0.0,hot_cold_net,2,net,35,36,2304,2112,1568,1568,0.6806,0.7424,2.0507,2.0559,3.1304,true,-34.32,3.8824,true,3.0839,false,0.5138,1554,3195,0,0
0.70,0.0,hot_cold_net,3,net,35,36,2304,2112,1568,1568,0.6806,0.7424,2.0508,2.0547,3.1304,true,-34.36,3.8824,true,3.0820,false,0.5139,1554,3195,0,0
0.70,0.0,hot_cold_extra2,1,none,35,37,2368,2176,1568,1568,0.6622,0.7206,1.9208,1.9292,2.9600,true,-34.83,3.5789,true,2.8938,false,0.4810,1553,2991,0,0
0.70,0.0,hot_cold_extra2,2,none,35,37,2368,2176,1568,1568,0.6622,0.7206,1.9286,1.9333,2.9600,true,-34.69,3.5789,true,2.8999,false,0.4832,1553,3003,0,0
0.70,0.0,hot_cold_extra2,3,none,35,37,2368,2176,1568,1568,0.6622,0.7206,1.9239,1.9277,2.9600,true,-34.87,3.5789,true,2.8916,false,0.4818,1553,2996,0,0
0.80,0.0,single,1,reference,35,35,2240,2112,1792,1792,0.8000,0.8485,3.6494,3.6628,5.0000,true,-26.74,6.6000,true,5.4942,false,0.7266,1418,5697,0,0
0.80,0.0,single,2,reference,35,35,2240,2112,1792,1792,0.8000,0.8485,3.6412,3.6637,5.0000,true,-26.73,6.6000,true,5.4955,false,0.7260,1417,5684,0,0
0.80,0.0,single,3,reference,35,35,2240,2112,1792,1792,0.8000,0.8485,3.6554,3.6694,5.0000,true,-26.61,6.6000,true,5.5040,false,0.7271,1423,5706,0,0
0.80,0.0,hot_cold,1,gross,35,35,2240,2048,1792,1792,0.8000,0.8750,3.7679,3.7790,5.0000,true,-24.42,8.0000,true,5.6684,false,0.7351,1559,5883,0,0
0.80,0.0,hot_cold,2,gross,35,35,2240,2048,1792,1792,0.8000,0.8750,3.7738,3.7751,5.0000,true,-24.50,8.0000,true,5.6627,false,0.7354,1560,5893,0,0
0.80,0.0,hot_cold,3,gross,35,35,2240,2048,1792,1792,0.8000,0.8750,3.7628,3.7635,5.0000,true,-24.73,8.0000,true,5.6453,false,0.7348,1559,5875,0,0
0.80,0.0,hot_cold_net,1,net,35,36,2304,2112,1792,1792,0.7778,0.8485,3.1894,3.2016,4.5000,true,-28.85,6.6000,true,4.8023,false,0.6872,1558,4978,0,0
0.80,0.0,hot_cold_net,2,net,35,36,2304,2112,1792,1792,0.7778,0.8485,3.2027,3.1977,4.5000,true,-28.94,6.6000,true,4.7966,false,0.6885,1558,4999,0,0
0.80,0.0,hot_cold_net,3,net,35,36,2304,2112,1792,1792,0.7778,0.8485,3.2009,3.2068,4.5000,true,-28.74,6.6000,true,4.8102,false,0.6883,1558,4996,0,0
0.80,0.0,hot_cold_extra2,1,none,35,37,2368,2176,1792,1792,0.7568,0.8235,2.8239,2.8329,4.1111,true,-31.09,5.6667,true,4.2494,false,0.6468,1557,4406,0,0
0.80,0.0,hot_cold_extra2,2,none,35,37,2368,2176,1792,1792,0.7568,0.8235,2.8226,2.8187,4.1111,true,-31.44,5.6667,true,4.2280,false,0.6466,1557,4404,0,0
0.80,0.0,hot_cold_extra2,3,none,35,37,2368,2176,1792,1792,0.7568,0.8235,2.8271,2.8384,4.1111,true,-30.96,5.6667,true,4.2575,false,0.6472,1557,4411,0,0
0.90,0.0,single,1,reference,35,35,2240,2112,2016,2016,0.9000,0.9545,14.1604,14.3401,10.0000,false,43.40,22.0000,true,21.5102,false,0.9294,1536,22124,0,0
0.90,0.0,single,2,reference,35,35,2240,2112,2016,2016,0.9000,0.9545,14.1922,14.3189,10.0000,false,43.19,22.0000,true,21.4784,false,0.9296,1535,22173,0,0
0.90,0.0,single,3,reference,35,35,2240,2112,2016,2016,0.9000,0.9545,14.1440,14.3548,10.0000,false,43.55,22.0000,true,21.5321,false,0.9294,1534,22098,0,0
0.90,0.0,hot_cold,1,gross,35,35,2240,2048,2016,2016,0.9000,0.9844,59.3545,59.2105,10.0000,false,492.11,64.0000,true,88.8158,true,0.9832,2084,92740,522,0
0.90,0.0,hot_cold,2,gross,35,35,2240,2048,2016,2016,0.9000,0.9844,60.8269,61.2560,10.0000,false,512.56,64.0000,true,91.8840,true,0.9836,2101,95041,539,0
0.90,0.0,hot_cold,3,gross,35,35,2240,2048,2016,2016,0.9000,0.9844,60.9206,60.4291,10.0000,false,504.29,64.0000,true,90.6437,true,0.9836,2102,95187,540,0
0.90,0.0,hot_cold_net,1,net,35,36,2304,2112,2016,2016,0.8750,0.9545,8.7299,8.8746,8.0000,false,10.93,22.0000,true,13.3119,false,0.8856,1561,13638,0,0
0.90,0.0,hot_cold_net,2,net,35,36,2304,2112,2016,2016,0.8750,0.9545,8.8009,8.8220,8.0000,false,10.28,22.0000,true,13.2330,false,0.8865,1561,13749,0,0
0.90,0.0,hot_cold_net,3,net,35,36,2304,2112,2016,2016,0.8750,0.9545,8.8022,8.8874,8.0000,false,11.09,22.0000,true,13.3312,false,0.8866,1561,13751,0,0
0.90,0.0,hot_cold_extra2,1,none,35,37,2368,2176,2016,2016,0.8514,0.9265,5.8498,5.8536,6.7273,true,-12.99,13.6000,true,8.7804,false,0.8294,1560,9137,0,0
0.90,0.0,hot_cold_extra2,2,none,35,37,2368,2176,2016,2016,0.8514,0.9265,5.8576,5.8692,6.7273,true,-12.76,13.6000,true,8.8038,false,0.8296,1560,9149,0,0
0.90,0.0,hot_cold_extra2,3,none,35,37,2368,2176,2016,2016,0.8514,0.9265,5.8742,5.8972,6.7273,true,-12.34,13.6000,true,8.8458,false,0.8301,1560,9175,0,0
0.50,0.6,single,1,reference,35,35,2240,2112,1120,1120,0.5000,0.5303,1.4219,1.4263,2.0000,true,-28.69,2.1290,true,2.1394,false,0.2988,1103,2206,0,0
0.50,0.6,single,2,reference,35,35,2240,2112,1120,1120,0.5000,0.5303,1.4223,1.4267,2.0000,true,-28.66,2.1290,true,2.1401,false,0.2991,1103,2206,0,0
0.50,0.6,single,3,reference,35,35,2240,2112,1120,1120,0.5000,0.5303,1.4247,1.4288,2.0000,true,-28.56,2.1290,true,2.1433,false,0.3003,1105,2210,0,0
0.50,0.6,hot_cold,1,gross,35,35,2240,2048,1120,1120,0.5000,0.5469,1.4126,1.4183,2.0000,true,-29.08,2.2069,true,2.1275,false,0.2941,1548,2192,0,0
0.50,0.6,hot_cold,2,gross,35,35,2240,2048,1120,1120,0.5000,0.5469,1.4128,1.4186,2.0000,true,-29.07,2.2069,true,2.1279,false,0.2942,1548,2192,0,0
0.50,0.6,hot_cold,3,gross,35,35,2240,2048,1120,1120,0.5000,0.5469,1.4150,1.4191,2.0000,true,-29.05,2.2069,true,2.1286,false,0.2953,1548,2196,0,0
0.50,0.6,hot_cold_net,1,net,35,36,2304,2112,1120,1120,0.4861,0.5303,1.3801,1.3860,1.9459,true,-28.78,2.1290,true,2.0790,false,0.2775,1547,2140,0,0
0.50,0.6,hot_cold_net,2,net,35,36,2304,2112,1120,1120,0.4861,0.5303,1.3810,1.3876,1.9459,true,-28.69,2.1290,true,2.0814,false,0.2780,1547,2142,0,0
0.50,0.6,hot_cold_net,3,net,35,36,2304,2112,1120,1120,0.4861,0.5303,1.3800,1.3855,1.9459,true,-28.80,2.1290,true,2.0782,false,0.2775,1547,2140,0,0
0.50,0.6,hot_cold_extra2,1,none,35,37,2368,2176,1120,1120,0.4730,0.5147,1.3474,1.3534,1.8974,true,-28.67,2.0606,true,2.0301,false,0.2599,1546,2088,0,0
0.50,0.6,hot_cold_extra2,2,none,35,37,2368,2176,1120,1120,0.4730,0.5147,1.3468,1.3515,1.8974,true,-28.77,2.0606,true,2.0272,false,0.2596,1546,2087,0,0
0.50,0.6,hot_cold_extra2,3,none,35,37,2368,2176,1120,1120,0.4730,0.5147,1.3498,1.3536,1.8974,true,-28.66,2.0606,true,2.0304,false,0.2613,1546,2092,0,0
0.60,0.6,single,1,reference,35,35,2240,2112,1344,1344,0.6000,0.6364,1.7261,1.7341,2.5000,true,-30.64,2.7500,true,2.6011,false,0.4227,1342,2684,0,0
0.60,0.6,single,2,reference,35,35,2240,2112,1344,1344,0.6000,0.6364,1.7229,1.7281,2.5000,true,-30.88,2.7500,true,2.5921,false,0.4215,1340,2680,0,0
0.60,0.6,single,3,reference,35,35,2240,2112,1344,1344,0.6000,0.6364,1.7273,1.7317,2.5000,true,-30.73,2.7500,true,2.5976,false,0.4231,1343,2686,0,0
0.60,0.6,hot_cold,1,gross,35,35,2240,2048,1344,1344,0.6000,0.6562,1.7327,1.7373,2.5000,true,-30.51,2.9091,true,2.6060,false,0.4247,1552,2696,0,0
0.60,0.6,hot_cold,2,gross,35,35,2240,2048,1344,1344,0.6000,0.6562,1.7295,1.7325,2.5000,true,-30.70,2.9091,true,2.5988,false,0.4236,1552,2691,0,0
0.60,0.6,hot_cold,3,gross,35,35,2240,2048,1344,1344,0.6000,0.6562,1.7340,1.7386,2.5000,true,-30.46,2.9091,true,2.6078,false,0.4251,1552,2698,0,0
0.60,0.6,hot_cold_net,1,net,35,36,2304,2112,1344,1344,0.5833,0.6364,1.6609,1.6628,2.4000,true,-30.72,2.7500,true,2.4941,false,0.3998,1551,2583,0,0
0.60,0.6,hot_cold_net,2,net,35,36,2304,2112,1344,1344,0.5833,0.6364,1.6596,1.6632,2.4000,true,-30.70,2.7500,true,2.4948,false,0.3993,1551,2581,0,0
0.60,0.6,hot_cold_net,3,net,35,36,2304,2112,1344,1344,0.5833,0.6364,1.6628,1.6671,2.4000,true,-30.54,2.7500,true,2.5007,false,0.4005,1551,2586,0,0
0.60,0.6,hot_cold_extra2,1,none,35,37,2368,2176,1344,1344,0.5676,0.6176,1.5987,1.6048,2.3125,true,-30.60,2.6154,true,2.4072,false,0.3765,1550,2485,0,0
0.60,0.6,hot_cold_extra2,2,none,35,37,2368,2176,1344,1344,0.5676,0.6176,1.5987,1.6015,2.3125,true,-30.75,2.6154,true,2.4023,false,0.3764,1550,2485,0,0
0.60,0.6,hot_cold_extra2,3,none,35,37,2368,2176,1344,1344,0.5676,0.6176,1.6019,1.6065,2.3125,true,-30.53,2.6154,true,2.4098,false,0.3777,1550,2490,0,0
0.70,0.6,single,1,reference,35,35,2240,2112,1568,1568,0.7000,0.7424,2.3387,2.3538,3.3333,true,-29.39,3.8824,true,3.5307,false,0.5738,1216,3645,0,0
0.70,0.6,single,2,reference,35,35,2240,2112,1568,1568,0.7000,0.7424,2.3350,2.3439,3.3333,true,-29.68,3.8824,true,3.5158,false,0.5731,1214,3640,0,0
0.70,0.6,single,3,reference,35,35,2240,2112,1568,1568,0.7000,0.7424,2.3343,2.3449,3.3333,true,-29.65,3.8824,true,3.5174,false,0.5731,1214,3638,0,0
0.70,0.6,hot_cold,1,gross,35,35,2240,2048,1568,1568,0.7000,0.7656,2.3362,2.3504,3.3333,true,-29.49,4.2667,true,3.5256,false,0.5733,1555,3642,0,0
0.70,0.6,hot_cold,2,gross,35,35,2240,2048,1568,1568,0.7000,0.7656,2.3348,2.3364,3.3333,true,-29.91,4.2667,true,3.5046,false,0.5730,1555,3640,0,0
0.70,0.6,hot_cold,3,gross,35,35,2240,2048,1568,1568,0.7000,0.7656,2.3349,2.3428,3.3333,true,-29.72,4.2667,true,3.5142,false,0.5729,1556,3641,0,0
0.70,0.6,hot_cold_net,1,net,35,36,2304,2112,1568,1568,0.6806,0.7424,2.1609,2.1725,3.1304,true,-30.60,3.8824,true,3.2587,false,0.5387,1554,3367,0,0
0.70,0.6,hot_cold_net,2,net,35,36,2304,2112,1568,1568,0.6806,0.7424,2.1622,2.1702,3.1304,true,-30.68,3.8824,true,3.2552,false,0.5390,1554,3369,0,0
0.70,0.6,hot_cold_net,3,net,35,36,2304,2112,1568,1568,0.6806,0.7424,2.1672,2.1800,3.1304,true,-30.36,3.8824,true,3.2701,false,0.5400,1554,3377,0,0
0.70,0.6,hot_cold_extra2,1,none,35,37,2368,2176,1568,1568,0.6622,0.7206,2.0271,2.0421,2.9600,true,-31.01,3.5789,true,3.0632,false,0.5083,1553,3157,0,0
0.70,0.6,hot_cold_extra2,2,none,35,37,2368,2176,1568,1568,0.6622,0.7206,2.0320,2.0379,2.9600,true,-31.15,3.5789,true,3.0568,false,0.5095,1553,3165,0,0
0.70,0.6,hot_cold_extra2,3,none,35,37,2368,2176,1568,1568,0.6622,0.7206,2.0329,2.0396,2.9600,true,-31.09,3.5789,true,3.0594,false,0.5098,1553,3166,0,0
0.80,0.6,single,1,reference,35,35,2240,2112,1792,1792,0.8000,0.8485,3.7799,3.7849,5.0000,true,-24.30,6.6000,true,5.6773,false,0.7361,1444,5901,0,0
0.80,0.6,single,2,reference,35,35,2240,2112,1792,1792,0.8000,0.8485,3.7845,3.8007,5.0000,true,-23.99,6.6000,true,5.7011,false,0.7364,1441,5908,0,0
0.80,0.6,single,3,reference,35,35,2240,2112,1792,1792,0.8000,0.8485,3.7825,3.7907,5.0000,true,-24.19,6.6000,true,5.6860,false,0.7363,1446,5905,0,0
0.80,0.6,hot_cold,1,gross,35,35,2240,2048,1792,1792,0.8000,0.8750,3.8703,3.8800,5.0000,true,-22.40,8.0000,true,5.8201,false,0.7422,1559,6043,0,0
0.80,0.6,hot_cold,2,gross,35,35,2240,2048,1792,1792,0.8000,0.8750,3.8716,3.8839,5.0000,true,-22.32,8.0000,true,5.8259,false,0.7423,1559,6045,0,0
0.80,0.6,hot_cold,3,gross,35,35,2240,2048,1792,1792,0.8000,0.8750,3.8633,3.8713,5.0000,true,-22.57,8.0000,true,5.8069,false,0.7417,1559,6032,0,0
0.80,0.6,hot_cold_net,1,net,35,36,2304,2112,1792,1792,0.7778,0.8485,3.3142,3.3258,4.5000,true,-26.09,6.6000,true,4.9887,false,0.6990,1558,5173,0,0
0.80,0.6,hot_cold_net,2,net,35,36,2304,2112,1792,1792,0.7778,0.8485,3.3147,3.3204,4.5000,true,-26.21,6.6000,true,4.9806,false,0.6990,1558,5174,0,0
0.80,0.6,hot_cold_net,3,net,35,36,2304,2112,1792,1792,0.7778,0.8485,3.3193,3.3181,4.5000,true,-26.26,6.6000,true,4.9771,false,0.6995,1558,5181,0,0
0.80,0.6,hot_cold_extra2,1,none,35,37,2368,2176,1792,1792,0.7568,0.8235,2.9358,2.9392,4.1111,true,-28.51,5.6667,true,4.4088,false,0.6603,1557,4581,0,0
0.80,0.6,hot_cold_extra2,2,none,35,37,2368,2176,1792,1792,0.7568,0.8235,2.9353,2.9444,4.1111,true,-28.38,5.6667,true,4.4165,false,0.6602,1557,4580,0,0
0.80,0.6,hot_cold_extra2,3,none,35,37,2368,2176,1792,1792,0.7568,0.8235,2.9467,2.9506,4.1111,true,-28.23,5.6667,true,4.4259,false,0.6615,1557,4598,0,0
0.90,0.6,single,1,reference,35,35,2240,2112,2016,2016,0.9000,0.9545,14.2089,14.2599,10.0000,false,42.60,22.0000,true,21.3898,false,0.9297,1534,22199,0,0
0.90,0.6,single,2,reference,35,35,2240,2112,2016,2016,0.9000,0.9545,14.2058,14.2551,10.0000,false,42.55,22.0000,true,21.3826,false,0.9297,1536,22195,0,0
0.90,0.6,single,3,reference,35,35,2240,2112,2016,2016,0.9000,0.9545,14.2116,14.2432,10.0000,false,42.43,22.0000,true,21.3647,false,0.9297,1535,22204,0,0
0.90,0.6,hot_cold,1,gross,35,35,2240,2048,2016,2016,0.9000,0.9844,59.5379,60.4797,10.0000,false,504.80,64.0000,true,90.7195,true,0.9832,2089,93027,527,0
0.90,0.6,hot_cold,2,gross,35,35,2240,2048,2016,2016,0.9000,0.9844,60.0467,61.1786,10.0000,false,511.79,64.0000,true,91.7678,true,0.9834,2095,93822,533,0
0.90,0.6,hot_cold,3,gross,35,35,2240,2048,2016,2016,0.9000,0.9844,61.5725,61.6586,10.0000,false,516.59,64.0000,true,92.4879,true,0.9838,2113,96206,551,0
0.90,0.6,hot_cold_net,1,net,35,36,2304,2112,2016,2016,0.8750,0.9545,8.8303,8.8245,8.0000,false,10.31,22.0000,true,13.2368,false,0.8869,1561,13795,0,0
0.90,0.6,hot_cold_net,2,net,35,36,2304,2112,2016,2016,0.8750,0.9545,8.7466,8.7299,8.0000,false,9.12,22.0000,true,13.0949,false,0.8858,1562,13665,0,0
0.90,0.6,hot_cold_net,3,net,35,36,2304,2112,2016,2016,0.8750,0.9545,8.6992,8.6635,8.0000,false,8.29,22.0000,true,12.9952,false,0.8851,1562,13591,0,0
0.90,0.6,hot_cold_extra2,1,none,35,37,2368,2176,2016,2016,0.8514,0.9265,5.9043,5.9012,6.7273,true,-12.28,13.6000,true,8.8519,false,0.8309,1560,9222,0,0
0.90,0.6,hot_cold_extra2,2,none,35,37,2368,2176,2016,2016,0.8514,0.9265,5.9248,5.9306,6.7273,true,-11.84,13.6000,true,8.8959,false,0.8315,1560,9254,0,0
0.90,0.6,hot_cold_extra2,3,none,35,37,2368,2176,2016,2016,0.8514,0.9265,5.9196,5.8946,6.7273,true,-12.38,13.6000,true,8.8419,false,0.8314,1560,9246,0,0
0.50,0.9,single,1,reference,35,35,2240,2112,1120,1120,0.5000,0.5303,1.5169,1.5216,2.0000,true,-23.92,2.1290,true,2.2825,false,0.3431,1177,2354,0,0
0.50,0.9,single,2,reference,35,35,2240,2112,1120,1120,0.5000,0.5303,1.5180,1.5252,2.0000,true,-23.74,2.1290,true,2.2878,false,0.3435,1178,2356,0,0
0.50,0.9,single,3,reference,35,35,2240,2112,1120,1120,0.5000,0.5303,1.5192,1.5259,2.0000,true,-23.70,2.1290,true,2.2889,false,0.3441,1179,2358,0,0
0.50,0.9,hot_cold,1,gross,35,35,2240,2048,1120,1120,0.5000,0.5469,1.4709,1.4749,2.0000,true,-26.26,2.2069,true,2.2123,false,0.3223,1548,2283,0,0
0.50,0.9,hot_cold,2,gross,35,35,2240,2048,1120,1120,0.5000,0.5469,1.4700,1.4734,2.0000,true,-26.33,2.2069,true,2.2100,false,0.3218,1548,2282,0,0
0.50,0.9,hot_cold,3,gross,35,35,2240,2048,1120,1120,0.5000,0.5469,1.4706,1.4760,2.0000,true,-26.20,2.2069,true,2.2139,false,0.3221,1548,2283,0,0
0.50,0.9,hot_cold_net,1,net,35,36,2304,2112,1120,1120,0.4861,0.5303,1.4364,1.4414,1.9459,true,-25.93,2.1290,true,2.1621,false,0.3060,1547,2228,0,0
0.50,0.9,hot_cold_net,2,net,35,36,2304,2112,1120,1120,0.4861,0.5303,1.4354,1.4370,1.9459,true,-26.15,2.1290,true,2.1555,false,0.3055,1547,2227,0,0
0.50,0.9,hot_cold_net,3,net,35,36,2304,2112,1120,1120,0.4861,0.5303,1.4362,1.4388,1.9459,true,-26.06,2.1290,true,2.1582,false,0.3059,1547,2228,0,0
0.50,0.9,hot_cold_extra2,1,none,35,37,2368,2176,1120,1120,0.4730,0.5147,1.4060,1.4121,1.8974,true,-25.58,2.0606,true,2.1181,false,0.2910,1546,2180,0,0
0.50,0.9,hot_cold_extra2,2,none,35,37,2368,2176,1120,1120,0.4730,0.5147,1.4025,1.4061,1.8974,true,-25.90,2.0606,true,2.1091,false,0.2893,1546,2174,0,0
0.50,0.9,hot_cold_extra2,3,none,35,37,2368,2176,1120,1120,0.4730,0.5147,1.4056,1.4087,1.8974,true,-25.76,2.0606,true,2.1130,false,0.2908,1546,2179,0,0
0.60,0.9,single,1,reference,35,35,2240,2112,1344,1344,0.6000,0.6364,1.8013,1.8102,2.5000,true,-27.59,2.7500,true,2.7153,false,0.4468,1401,2802,0,0
0.60,0.9,single,2,reference,35,35,2240,2112,1344,1344,0.6000,0.6364,1.8055,1.8146,2.5000,true,-27.42,2.7500,true,2.7219,false,0.4481,1404,2809,0,0
0.60,0.9,single,3,reference,35,35,2240,2112,1344,1344,0.6000,0.6364,1.8057,1.8150,2.5000,true,-27.40,2.7500,true,2.7225,false,0.4482,1404,2809,0,0
0.60,0.9,hot_cold,1,gross,35,35,2240,2048,1344,1344,0.6000,0.6562,1.7870,1.7946,2.5000,true,-28.22,2.9091,true,2.6919,false,0.4422,1552,2781,0,0
0.60,0.9,hot_cold,2,gross,35,35,2240,2048,1344,1344,0.6000,0.6562,1.7871,1.7947,2.5000,true,-28.21,2.9091,true,2.6921,false,0.4422,1552,2781,0,0
0.60,0.9,hot_cold,3,gross,35,35,2240,2048,1344,1344,0.6000,0.6562,1.7865,1.7975,2.5000,true,-28.10,2.9091,true,2.6963,false,0.4421,1552,2780,0,0
0.60,0.9,hot_cold_net,1,net,35,36,2304,2112,1344,1344,0.5833,0.6364,1.7167,1.7250,2.4000,true,-28.13,2.7500,true,2.5874,false,0.4194,1551,2670,0,0
0.60,0.9,hot_cold_net,2,net,35,36,2304,2112,1344,1344,0.5833,0.6364,1.7121,1.7220,2.4000,true,-28.25,2.7500,true,2.5830,false,0.4178,1551,2663,0,0
0.60,0.9,hot_cold_net,3,net,35,36,2304,2112,1344,1344,0.5833,0.6364,1.7162,1.7289,2.4000,true,-27.96,2.7500,true,2.5934,false,0.4193,1551,2669,0,0
0.60,0.9,hot_cold_extra2,1,none,35,37,2368,2176,1344,1344,0.5676,0.6176,1.6547,1.6595,2.3125,true,-28.24,2.6154,true,2.4893,false,0.3977,1550,2572,0,0
0.60,0.9,hot_cold_extra2,2,none,35,37,2368,2176,1344,1344,0.5676,0.6176,1.6533,1.6589,2.3125,true,-28.26,2.6154,true,2.4884,false,0.3972,1550,2570,0,0
0.60,0.9,hot_cold_extra2,3,none,35,37,2368,2176,1344,1344,0.5676,0.6176,1.6545,1.6642,2.3125,true,-28.03,2.6154,true,2.4964,false,0.3976,1550,2572,0,0
0.70,0.9,single,1,reference,35,35,2240,2112,1568,1568,0.7000,0.7424,2.4359,2.4442,3.3333,true,-26.67,3.8824,true,3.6663,false,0.5909,1269,3797,0,0
0.70,0.9,single,2,reference,35,35,2240,2112,1568,1568,0.7000,0.7424,2.4435,2.4633,3.3333,true,-26.10,3.8824,true,3.6949,false,0.5921,1273,3809,0,0
0.70,0.9,single,3,reference,35,35,2240,2112,1568,1568,0.7000,0.7424,2.4415,2.4594,3.3333,true,-26.22,3.8824,true,3.6892,false,0.5918,1272,3806,0,0
0.70,0.9,hot_cold,1,gross,35,35,2240,2048,1568,1568,0.7000,0.7656,2.3784,2.3873,3.3333,true,-28.38,4.2667,true,3.5810,false,0.5808,1555,3708,0,0
0.70,0.9,hot_cold,2,gross,35,35,2240,2048,1568,1568,0.7000,0.7656,2.3752,2.3852,3.3333,true,-28.44,4.2667,true,3.5778,false,0.5803,1555,3703,0,0
0.70,0.9,hot_cold,3,gross,35,35,2240,2048,1568,1568,0.7000,0.7656,2.3746,2.3825,3.3333,true,-28.53,4.2667,true,3.5737,false,0.5802,1555,3702,0,0
0.70,0.9,hot_cold_net,1,net,35,36,2304,2112,1568,1568,0.6806,0.7424,2.2165,2.2264,3.1304,true,-28.88,3.8824,true,3.3397,false,0.5503,1554,3454,0,0
0.70,0.9,hot_cold_net,2,net,35,36,2304,2112,1568,1568,0.6806,0.7424,2.2134,2.2261,3.1304,true,-28.89,3.8824,true,3.3392,false,0.5497,1554,3449,0,0
0.70,0.9,hot_cold_net,3,net,35,36,2304,2112,1568,1568,0.6806,0.7424,2.2171,2.2197,3.1304,true,-29.09,3.8824,true,3.3296,false,0.5504,1554,3455,0,0
0.70,0.9,hot_cold_extra2,1,none,35,37,2368,2176,1568,1568,0.6622,0.7206,2.0821,2.0931,2.9600,true,-29.29,3.5789,true,3.1397,false,0.5212,1554,3244,0,0
0.70,0.9,hot_cold_extra2,2,none,35,37,2368,2176,1568,1568,0.6622,0.7206,2.0891,2.0969,2.9600,true,-29.16,3.5789,true,3.1453,false,0.5230,1553,3254,0,0
0.70,0.9,hot_cold_extra2,3,none,35,37,2368,2176,1568,1568,0.6622,0.7206,2.0893,2.0983,2.9600,true,-29.11,3.5789,true,3.1475,false,0.5230,1553,3254,0,0
0.80,0.9,single,1,reference,35,35,2240,2112,1792,1792,0.8000,0.8485,3.7698,3.7689,5.0000,true,-24.62,6.6000,true,5.6533,false,0.7354,1409,5885,0,0
0.80,0.9,single,2,reference,35,35,2240,2112,1792,1792,0.8000,0.8485,3.7589,3.7672,5.0000,true,-24.66,6.6000,true,5.6509,false,0.7346,1408,5868,0,0
0.80,0.9,single,3,reference,35,35,2240,2112,1792,1792,0.8000,0.8485,3.7869,3.7960,5.0000,true,-24.08,6.6000,true,5.6940,false,0.7365,1409,5912,0,0
0.80,0.9,hot_cold,1,gross,35,35,2240,2048,1792,1792,0.8000,0.8750,3.6771,3.6983,5.0000,true,-26.03,8.0000,true,5.5475,false,0.7286,1559,5741,0,0
0.80,0.9,hot_cold,2,gross,35,35,2240,2048,1792,1792,0.8000,0.8750,3.6687,3.6815,5.0000,true,-26.37,8.0000,true,5.5223,false,0.7280,1559,5728,0,0
0.80,0.9,hot_cold,3,gross,35,35,2240,2048,1792,1792,0.8000,0.8750,3.6688,3.6829,5.0000,true,-26.34,8.0000,true,5.5244,false,0.7279,1560,5729,0,0
0.80,0.9,hot_cold_net,1,net,35,36,2304,2112,1792,1792,0.7778,0.8485,3.2565,3.2796,4.5000,true,-27.12,6.6000,true,4.9194,false,0.6937,1558,5083,0,0
0.80,0.9,hot_cold_net,2,net,35,36,2304,2112,1792,1792,0.7778,0.8485,3.2477,3.2606,4.5000,true,-27.54,6.6000,true,4.8908,false,0.6928,1558,5069,0,0
0.80,0.9,hot_cold_net,3,net,35,36,2304,2112,1792,1792,0.7778,0.8485,3.2285,3.2438,4.5000,true,-27.91,6.6000,true,4.8658,false,0.6910,1558,5039,0,0
0.80,0.9,hot_cold_extra2,1,none,35,37,2368,2176,1792,1792,0.7568,0.8235,2.9391,2.9609,4.1111,true,-27.98,5.6667,true,4.4414,false,0.6607,1557,4586,0,0
